source_team_key	canonical_key	canonical_team_id	classification	legacy_members
legacy_dim_team:8339	component:8339	3000000001124	separate	8339
legacy_dim_team:8384	component:8384	3000000001125	separate	8384
legacy_dim_team:8390	component:8390	3000000001126	separate	8390
legacy_dim_team:8392	component:8392	3000000001127	separate	8392
legacy_dim_team:844	component:844	3000000001128	merge	844,910000000205,985691642892,1037795978943,1040966693753
legacy_dim_team:910000000205	component:844	3000000001128	merge	844,910000000205,985691642892,1037795978943,1040966693753
legacy_dim_team:985691642892	component:844	3000000001128	merge	844,910000000205,985691642892,1037795978943,1040966693753
legacy_dim_team:1037795978943	component:844	3000000001128	merge	844,910000000205,985691642892,1037795978943,1040966693753
legacy_dim_team:1040966693753	component:844	3000000001128	merge	844,910000000205,985691642892,1037795978943,1040966693753
legacy_dim_team:8441	component:8441	3000000001129	separate	8441
legacy_dim_team:847	component:847	3000000001130	separate	847
legacy_dim_team:85	component:85	3000000001131	separate	85
legacy_dim_team:8649	component:8649	3000000001132	separate	8649
legacy_dim_team:8678	component:8678	3000000001133	separate	8678
legacy_dim_team:8697	component:8697	3000000001134	separate	8697
legacy_dim_team:8704	component:8704	3000000001135	merge	8704,1047211223756,1051629679462
legacy_dim_team:1047211223756	component:8704	3000000001135	merge	8704,1047211223756,1051629679462
legacy_dim_team:1051629679462	component:8704	3000000001135	merge	8704,1047211223756,1051629679462
legacy_dim_team:8728	component:8728	3000000001136	separate	8728
legacy_dim_team:876	component:876	3000000001137	separate	876
legacy_dim_team:88	component:88	3000000001138	separate	88
legacy_dim_team:890	component:890	3000000001139	separate	890
legacy_dim_team:65	component:910000000025	3000000001140	merge	65,910000000025,972000587757,1009155442516,1016283962856,1039263897379
legacy_dim_team:910000000025	component:910000000025	3000000001140	merge	65,910000000025,972000587757,1009155442516,1016283962856,1039263897379
legacy_dim_team:972000587757	component:910000000025	3000000001140	merge	65,910000000025,972000587757,1009155442516,1016283962856,1039263897379
legacy_dim_team:1009155442516	component:910000000025	3000000001140	merge	65,910000000025,972000587757,1009155442516,1016283962856,1039263897379
legacy_dim_team:1016283962856	component:910000000025	3000000001140	merge	65,910000000025,972000587757,1009155442516,1016283962856,1039263897379
legacy_dim_team:1039263897379	component:910000000025	3000000001140	merge	65,910000000025,972000587757,1009155442516,1016283962856,1039263897379
legacy_dim_team:910000000026	component:910000000026	3000000001141	merge	910000000026,976157927979,998606888726,1009577431195,1041104570861,1059825743007
legacy_dim_team:976157927979	component:910000000026	3000000001141	merge	910000000026,976157927979,998606888726,1009577431195,1041104570861,1059825743007
legacy_dim_team:998606888726	component:910000000026	3000000001141	merge	910000000026,976157927979,998606888726,1009577431195,1041104570861,1059825743007
legacy_dim_team:1009577431195	component:910000000026	3000000001141	merge	910000000026,976157927979,998606888726,1009577431195,1041104570861,1059825743007
legacy_dim_team:1041104570861	component:910000000026	3000000001141	merge	910000000026,976157927979,998606888726,1009577431195,1041104570861,1059825743007
legacy_dim_team:1059825743007	component:910000000026	3000000001141	merge	910000000026,976157927979,998606888726,1009577431195,1041104570861,1059825743007
legacy_dim_team:910000000054	component:910000000054	3000000001142	separate	910000000054
legacy_dim_team:910000000075	component:910000000075	3000000001143	separate	910000000075
legacy_dim_team:910000000098	component:910000000098	3000000001144	separate	910000000098
legacy_dim_team:71	component:910000000101	3000000001145	merge	71,910000000101,981576026879,1005786861891,1006165338101
legacy_dim_team:910000000101	component:910000000101	3000000001145	merge	71,910000000101,981576026879,1005786861891,1006165338101
legacy_dim_team:981576026879	component:910000000101	3000000001145	merge	71,910000000101,981576026879,1005786861891,1006165338101
legacy_dim_team:1005786861891	component:910000000101	3000000001145	merge	71,910000000101,981576026879,1005786861891,1006165338101
legacy_dim_team:1006165338101	component:910000000101	3000000001145	merge	71,910000000101,981576026879,1005786861891,1006165338101
legacy_dim_team:910000000105	component:910000000105	3000000001146	merge	910000000105,973116063213,1003204026093,1043392054622,1046742035543
legacy_dim_team:973116063213	component:910000000105	3000000001146	merge	910000000105,973116063213,1003204026093,1043392054622,1046742035543
legacy_dim_team:1003204026093	component:910000000105	3000000001146	merge	910000000105,973116063213,1003204026093,1043392054622,1046742035543
legacy_dim_team:1043392054622	component:910000000105	3000000001146	merge	910000000105,973116063213,1003204026093,1043392054622,1046742035543
legacy_dim_team:1046742035543	component:910000000105	3000000001146	merge	910000000105,973116063213,1003204026093,1043392054622,1046742035543
legacy_dim_team:591	component:910000000131	3000000001147	merge	591,910000000131,972892569548,980906066404,1018269315418
legacy_dim_team:910000000131	component:910000000131	3000000001147	merge	591,910000000131,972892569548,980906066404,1018269315418
legacy_dim_team:972892569548	component:910000000131	3000000001147	merge	591,910000000131,972892569548,980906066404,1018269315418
legacy_dim_team:980906066404	component:910000000131	3000000001147	merge	591,910000000131,972892569548,980906066404,1018269315418
legacy_dim_team:1018269315418	component:910000000131	3000000001147	merge	591,910000000131,972892569548,980906066404,1018269315418
legacy_dim_team:7047	component:910000000133	3000000001148	merge	7047,910000000133,966200756162,967085558859,1051721488989
legacy_dim_team:910000000133	component:910000000133	3000000001148	merge	7047,910000000133,966200756162,967085558859,1051721488989
legacy_dim_team:966200756162	component:910000000133	3000000001148	merge	7047,910000000133,966200756162,967085558859,1051721488989
legacy_dim_team:967085558859	component:910000000133	3000000001148	merge	7047,910000000133,966200756162,967085558859,1051721488989
legacy_dim_team:1051721488989	component:910000000133	3000000001148	merge	7047,910000000133,966200756162,967085558859,1051721488989
legacy_dim_team:598	component:910000000134	3000000001149	merge	598,910000000134,963926296170,1012274282501,1022998809924
legacy_dim_team:910000000134	component:910000000134	3000000001149	merge	598,910000000134,963926296170,1012274282501,1022998809924
legacy_dim_team:963926296170	component:910000000134	3000000001149	merge	598,910000000134,963926296170,1012274282501,1022998809924
legacy_dim_team:1012274282501	component:910000000134	3000000001149	merge	598,910000000134,963926296170,1012274282501,1022998809924
legacy_dim_team:1022998809924	component:910000000134	3000000001149	merge	598,910000000134,963926296170,1012274282501,1022998809924
legacy_dim_team:450	component:910000000136	3000000001150	merge	450,910000000136,995768021084,1014353339524,1043049730790
legacy_dim_team:910000000136	component:910000000136	3000000001150	merge	450,910000000136,995768021084,1014353339524,1043049730790
legacy_dim_team:995768021084	component:910000000136	3000000001150	merge	450,910000000136,995768021084,1014353339524,1043049730790
legacy_dim_team:1014353339524	component:910000000136	3000000001150	merge	450,910000000136,995768021084,1014353339524,1043049730790
legacy_dim_team:1043049730790	component:910000000136	3000000001150	merge	450,910000000136,995768021084,1014353339524,1043049730790
legacy_dim_team:910000000140	component:910000000140	3000000001151	merge	910000000140,973557560376,1025571972636,1029717861194
legacy_dim_team:973557560376	component:910000000140	3000000001151	merge	910000000140,973557560376,1025571972636,1029717861194
legacy_dim_team:1025571972636	component:910000000140	3000000001151	merge	910000000140,973557560376,1025571972636,1029717861194
legacy_dim_team:1029717861194	component:910000000140	3000000001151	merge	910000000140,973557560376,1025571972636,1029717861194
legacy_dim_team:690	component:910000000143	3000000001152	merge	690,910000000143,963225401249,1025100419953,1027187684635
legacy_dim_team:910000000143	component:910000000143	3000000001152	merge	690,910000000143,963225401249,1025100419953,1027187684635
legacy_dim_team:963225401249	component:910000000143	3000000001152	merge	690,910000000143,963225401249,1025100419953,1027187684635
legacy_dim_team:1025100419953	component:910000000143	3000000001152	merge	690,910000000143,963225401249,1025100419953,1027187684635
legacy_dim_team:1027187684635	component:910000000143	3000000001152	merge	690,910000000143,963225401249,1025100419953,1027187684635
legacy_dim_team:59	component:910000000144	3000000001153	merge	59,910000000144,1002508462419,1022859376903,1033306717689
legacy_dim_team:910000000144	component:910000000144	3000000001153	merge	59,910000000144,1002508462419,1022859376903,1033306717689
legacy_dim_team:1002508462419	component:910000000144	3000000001153	merge	59,910000000144,1002508462419,1022859376903,1033306717689
legacy_dim_team:1022859376903	component:910000000144	3000000001153	merge	59,910000000144,1002508462419,1022859376903,1033306717689
legacy_dim_team:1033306717689	component:910000000144	3000000001153	merge	59,910000000144,1002508462419,1022859376903,1033306717689
legacy_dim_team:776	component:910000000145	3000000001154	merge	776,910000000145,982446068256,988499932615,1050702345728
legacy_dim_team:910000000145	component:910000000145	3000000001154	merge	776,910000000145,982446068256,988499932615,1050702345728
legacy_dim_team:982446068256	component:910000000145	3000000001154	merge	776,910000000145,982446068256,988499932615,1050702345728
legacy_dim_team:988499932615	component:910000000145	3000000001154	merge	776,910000000145,982446068256,988499932615,1050702345728
legacy_dim_team:1050702345728	component:910000000145	3000000001154	merge	776,910000000145,982446068256,988499932615,1050702345728
legacy_dim_team:910000000160	component:910000000160	3000000001155	merge	910000000160,978763542812,991892108299,1033454961395
legacy_dim_team:978763542812	component:910000000160	3000000001155	merge	910000000160,978763542812,991892108299,1033454961395
legacy_dim_team:991892108299	component:910000000160	3000000001155	merge	910000000160,978763542812,991892108299,1033454961395
legacy_dim_team:1033454961395	component:910000000160	3000000001155	merge	910000000160,978763542812,991892108299,1033454961395
legacy_dim_team:503	component:910000000169	3000000001156	merge	503,910000000169,986409168975,1026288107104,1029276066083
legacy_dim_team:910000000169	component:910000000169	3000000001156	merge	503,910000000169,986409168975,1026288107104,1029276066083
legacy_dim_team:986409168975	component:910000000169	3000000001156	merge	503,910000000169,986409168975,1026288107104,1029276066083
legacy_dim_team:1026288107104	component:910000000169	3000000001156	merge	503,910000000169,986409168975,1026288107104,1029276066083
legacy_dim_team:1029276066083	component:910000000169	3000000001156	merge	503,910000000169,986409168975,1026288107104,1029276066083
legacy_dim_team:910000000171	component:910000000171	3000000001157	separate	910000000171
legacy_dim_team:910000000173	component:910000000173	3000000001158	separate	910000000173
legacy_dim_team:82	component:910000000176	3000000001159	merge	82,910000000176,990214628329,1000976355367,1039483141096
legacy_dim_team:910000000176	component:910000000176	3000000001159	merge	82,910000000176,990214628329,1000976355367,1039483141096
legacy_dim_team:990214628329	component:910000000176	3000000001159	merge	82,910000000176,990214628329,1000976355367,1039483141096
legacy_dim_team:1000976355367	component:910000000176	3000000001159	merge	82,910000000176,990214628329,1000976355367,1039483141096
legacy_dim_team:1039483141096	component:910000000176	3000000001159	merge	82,910000000176,990214628329,1000976355367,1039483141096
legacy_dim_team:794	component:910000000177	3000000001160	merge	794,910000000177,972325861196,973070401642,1013695623475
legacy_dim_team:910000000177	component:910000000177	3000000001160	merge	794,910000000177,972325861196,973070401642,1013695623475
legacy_dim_team:972325861196	component:910000000177	3000000001160	merge	794,910000000177,972325861196,973070401642,1013695623475
legacy_dim_team:973070401642	component:910000000177	3000000001160	merge	794,910000000177,972325861196,973070401642,1013695623475
legacy_dim_team:1013695623475	component:910000000177	3000000001160	merge	794,910000000177,972325861196,973070401642,1013695623475
legacy_dim_team:910000000178	component:910000000178	3000000001161	merge	910000000178,968172598949,990910962817,998827285975
legacy_dim_team:968172598949	component:910000000178	3000000001161	merge	910000000178,968172598949,990910962817,998827285975
legacy_dim_team:990910962817	component:910000000178	3000000001161	merge	910000000178,968172598949,990910962817,998827285975
legacy_dim_team:998827285975	component:910000000178	3000000001161	merge	910000000178,968172598949,990910962817,998827285975
legacy_dim_team:510	component:910000000179	3000000001162	merge	510,910000000179,983481477623,1003105241206,1050393786263
legacy_dim_team:910000000179	component:910000000179	3000000001162	merge	510,910000000179,983481477623,1003105241206,1050393786263
legacy_dim_team:983481477623	component:910000000179	3000000001162	merge	510,910000000179,983481477623,1003105241206,1050393786263
legacy_dim_team:1003105241206	component:910000000179	3000000001162	merge	510,910000000179,983481477623,1003105241206,1050393786263
legacy_dim_team:1050393786263	component:910000000179	3000000001162	merge	510,910000000179,983481477623,1003105241206,1050393786263
legacy_dim_team:683	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:910000000185	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:989314305771	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:993109777169	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:1020086011743	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:1029667033635	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:1042132330825	component:910000000185	3000000001163	merge	683,910000000185,989314305771,993109777169,1020086011743,1029667033635,1042132330825
legacy_dim_team:3320	component:910000000186	3000000001164	merge	3320,910000000186,992923009150,1039406193793,1051017302800
legacy_dim_team:910000000186	component:910000000186	3000000001164	merge	3320,910000000186,992923009150,1039406193793,1051017302800
legacy_dim_team:992923009150	component:910000000186	3000000001164	merge	3320,910000000186,992923009150,1039406193793,1051017302800
legacy_dim_team:1039406193793	component:910000000186	3000000001164	merge	3320,910000000186,992923009150,1039406193793,1051017302800
legacy_dim_team:1051017302800	component:910000000186	3000000001164	merge	3320,910000000186,992923009150,1039406193793,1051017302800
legacy_dim_team:1079	component:910000000190	3000000001165	merge	1079,910000000190,970021191662,1030536997834
legacy_dim_team:910000000190	component:910000000190	3000000001165	merge	1079,910000000190,970021191662,1030536997834
legacy_dim_team:970021191662	component:910000000190	3000000001165	merge	1079,910000000190,970021191662,1030536997834
legacy_dim_team:1030536997834	component:910000000190	3000000001165	merge	1079,910000000190,970021191662,1030536997834
legacy_dim_team:214	component:910000000207	3000000001166	merge	214,910000000207,977907810336,1011674104585,1032240851802
legacy_dim_team:910000000207	component:910000000207	3000000001166	merge	214,910000000207,977907810336,1011674104585,1032240851802
legacy_dim_team:977907810336	component:910000000207	3000000001166	merge	214,910000000207,977907810336,1011674104585,1032240851802
legacy_dim_team:1011674104585	component:910000000207	3000000001166	merge	214,910000000207,977907810336,1011674104585,1032240851802
legacy_dim_team:1032240851802	component:910000000207	3000000001166	merge	214,910000000207,977907810336,1011674104585,1032240851802
legacy_dim_team:676	component:910000000213	3000000001167	merge	676,910000000213,1020550135243,1022465310509,1047217681324,1048102194311
legacy_dim_team:910000000213	component:910000000213	3000000001167	merge	676,910000000213,1020550135243,1022465310509,1047217681324,1048102194311
legacy_dim_team:1020550135243	component:910000000213	3000000001167	merge	676,910000000213,1020550135243,1022465310509,1047217681324,1048102194311
legacy_dim_team:1022465310509	component:910000000213	3000000001167	merge	676,910000000213,1020550135243,1022465310509,1047217681324,1048102194311
legacy_dim_team:1047217681324	component:910000000213	3000000001167	merge	676,910000000213,1020550135243,1022465310509,1047217681324,1048102194311
legacy_dim_team:1048102194311	component:910000000213	3000000001167	merge	676,910000000213,1020550135243,1022465310509,1047217681324,1048102194311
legacy_dim_team:528	component:910000000214	3000000001168	merge	528,910000000214,1006921094841,1010253565405,1011950198553
legacy_dim_team:910000000214	component:910000000214	3000000001168	merge	528,910000000214,1006921094841,1010253565405,1011950198553
legacy_dim_team:1006921094841	component:910000000214	3000000001168	merge	528,910000000214,1006921094841,1010253565405,1011950198553
legacy_dim_team:1010253565405	component:910000000214	3000000001168	merge	528,910000000214,1006921094841,1010253565405,1011950198553
legacy_dim_team:1011950198553	component:910000000214	3000000001168	merge	528,910000000214,1006921094841,1010253565405,1011950198553
legacy_dim_team:13258	component:910000000215	3000000001169	merge	13258,910000000215,978069520638,1035154145411,1044996167607
legacy_dim_team:910000000215	component:910000000215	3000000001169	merge	13258,910000000215,978069520638,1035154145411,1044996167607
legacy_dim_team:978069520638	component:910000000215	3000000001169	merge	13258,910000000215,978069520638,1035154145411,1044996167607
legacy_dim_team:1035154145411	component:910000000215	3000000001169	merge	13258,910000000215,978069520638,1035154145411,1044996167607
legacy_dim_team:1044996167607	component:910000000215	3000000001169	merge	13258,910000000215,978069520638,1035154145411,1044996167607
legacy_dim_team:106	component:910000000216	3000000001170	merge	106,910000000216,980441601906,1035152344932,1039986435702
legacy_dim_team:910000000216	component:910000000216	3000000001170	merge	106,910000000216,980441601906,1035152344932,1039986435702
legacy_dim_team:980441601906	component:910000000216	3000000001170	merge	106,910000000216,980441601906,1035152344932,1039986435702
legacy_dim_team:1035152344932	component:910000000216	3000000001170	merge	106,910000000216,980441601906,1035152344932,1039986435702
legacy_dim_team:1039986435702	component:910000000216	3000000001170	merge	106,910000000216,980441601906,1035152344932,1039986435702
legacy_dim_team:485	component:910000000218	3000000001171	merge	485,910000000218,981203458497,985132507341,1006108584122
legacy_dim_team:910000000218	component:910000000218	3000000001171	merge	485,910000000218,981203458497,985132507341,1006108584122
legacy_dim_team:981203458497	component:910000000218	3000000001171	merge	485,910000000218,981203458497,985132507341,1006108584122
legacy_dim_team:985132507341	component:910000000218	3000000001171	merge	485,910000000218,981203458497,985132507341,1006108584122
legacy_dim_team:1006108584122	component:910000000218	3000000001171	merge	485,910000000218,981203458497,985132507341,1006108584122
legacy_dim_team:3468	component:910000000220	3000000001172	merge	3468,910000000220,980552294181,1022482064585,1050885954380
legacy_dim_team:910000000220	component:910000000220	3000000001172	merge	3468,910000000220,980552294181,1022482064585,1050885954380
legacy_dim_team:980552294181	component:910000000220	3000000001172	merge	3468,910000000220,980552294181,1022482064585,1050885954380
legacy_dim_team:1022482064585	component:910000000220	3000000001172	merge	3468,910000000220,980552294181,1022482064585,1050885954380
legacy_dim_team:1050885954380	component:910000000220	3000000001172	merge	3468,910000000220,980552294181,1022482064585,1050885954380
legacy_dim_team:625	component:910000000224	3000000001173	merge	625,910000000224,965198621620,986792935058,1031345434995,1048517813937
legacy_dim_team:910000000224	component:910000000224	3000000001173	merge	625,910000000224,965198621620,986792935058,1031345434995,1048517813937
legacy_dim_team:965198621620	component:910000000224	3000000001173	merge	625,910000000224,965198621620,986792935058,1031345434995,1048517813937
legacy_dim_team:986792935058	component:910000000224	3000000001173	merge	625,910000000224,965198621620,986792935058,1031345434995,1048517813937
legacy_dim_team:1031345434995	component:910000000224	3000000001173	merge	625,910000000224,965198621620,986792935058,1031345434995,1048517813937
legacy_dim_team:1048517813937	component:910000000224	3000000001173	merge	625,910000000224,965198621620,986792935058,1031345434995,1048517813937
legacy_dim_team:1123	component:910000000226	3000000001174	merge	1123,910000000226,1031485063013
legacy_dim_team:910000000226	component:910000000226	3000000001174	merge	1123,910000000226,1031485063013
legacy_dim_team:1031485063013	component:910000000226	3000000001174	merge	1123,910000000226,1031485063013
legacy_dim_team:708	component:910000000228	3000000001175	merge	708,910000000228,962462493441,989851288854,993176994771,999174041218
legacy_dim_team:910000000228	component:910000000228	3000000001175	merge	708,910000000228,962462493441,989851288854,993176994771,999174041218
legacy_dim_team:962462493441	component:910000000228	3000000001175	merge	708,910000000228,962462493441,989851288854,993176994771,999174041218
legacy_dim_team:989851288854	component:910000000228	3000000001175	merge	708,910000000228,962462493441,989851288854,993176994771,999174041218
legacy_dim_team:993176994771	component:910000000228	3000000001175	merge	708,910000000228,962462493441,989851288854,993176994771,999174041218
legacy_dim_team:999174041218	component:910000000228	3000000001175	merge	708,910000000228,962462493441,989851288854,993176994771,999174041218
legacy_dim_team:910000000229	component:910000000229	3000000001176	merge	910000000229,970031862485,1054045373457
legacy_dim_team:970031862485	component:910000000229	3000000001176	merge	910000000229,970031862485,1054045373457
legacy_dim_team:1054045373457	component:910000000229	3000000001176	merge	910000000229,970031862485,1054045373457
legacy_dim_team:2714	component:910000000232	3000000001177	merge	2714,910000000232,1003977384732,1033361033913,1038236109645
legacy_dim_team:910000000232	component:910000000232	3000000001177	merge	2714,910000000232,1003977384732,1033361033913,1038236109645
legacy_dim_team:1003977384732	component:910000000232	3000000001177	merge	2714,910000000232,1003977384732,1033361033913,1038236109645
legacy_dim_team:1033361033913	component:910000000232	3000000001177	merge	2714,910000000232,1003977384732,1033361033913,1038236109645
legacy_dim_team:1038236109645	component:910000000232	3000000001177	merge	2714,910000000232,1003977384732,1033361033913,1038236109645
legacy_dim_team:102	component:910000000233	3000000001178	merge	102,910000000233,960219000189,967886608794,999106043309
legacy_dim_team:910000000233	component:910000000233	3000000001178	merge	102,910000000233,960219000189,967886608794,999106043309
legacy_dim_team:960219000189	component:910000000233	3000000001178	merge	102,910000000233,960219000189,967886608794,999106043309
legacy_dim_team:967886608794	component:910000000233	3000000001178	merge	102,910000000233,960219000189,967886608794,999106043309
legacy_dim_team:999106043309	component:910000000233	3000000001178	merge	102,910000000233,960219000189,967886608794,999106043309
legacy_dim_team:8513	component:910000000240	3000000001179	merge	8513,910000000240,961048691015,962978438093,999700160862,1001608015381
legacy_dim_team:910000000240	component:910000000240	3000000001179	merge	8513,910000000240,961048691015,962978438093,999700160862,1001608015381
legacy_dim_team:961048691015	component:910000000240	3000000001179	merge	8513,910000000240,961048691015,962978438093,999700160862,1001608015381
legacy_dim_team:962978438093	component:910000000240	3000000001179	merge	8513,910000000240,961048691015,962978438093,999700160862,1001608015381
legacy_dim_team:999700160862	component:910000000240	3000000001179	merge	8513,910000000240,961048691015,962978438093,999700160862,1001608015381
legacy_dim_team:1001608015381	component:910000000240	3000000001179	merge	8513,910000000240,961048691015,962978438093,999700160862,1001608015381
legacy_dim_team:613	component:910000000241	3000000001180	merge	613,910000000241,967470070254,1031857219338,1037860521714
legacy_dim_team:910000000241	component:910000000241	3000000001180	merge	613,910000000241,967470070254,1031857219338,1037860521714
legacy_dim_team:967470070254	component:910000000241	3000000001180	merge	613,910000000241,967470070254,1031857219338,1037860521714
legacy_dim_team:1031857219338	component:910000000241	3000000001180	merge	613,910000000241,967470070254,1031857219338,1037860521714
legacy_dim_team:1037860521714	component:910000000241	3000000001180	merge	613,910000000241,967470070254,1031857219338,1037860521714
legacy_dim_team:113	component:910000000243	3000000001181	merge	113,910000000243,970084176165,1039024972213
legacy_dim_team:910000000243	component:910000000243	3000000001181	merge	113,910000000243,970084176165,1039024972213
legacy_dim_team:970084176165	component:910000000243	3000000001181	merge	113,910000000243,970084176165,1039024972213
legacy_dim_team:1039024972213	component:910000000243	3000000001181	merge	113,910000000243,970084176165,1039024972213
legacy_dim_team:910000000256	component:910000000256	3000000001182	separate	910000000256
legacy_dim_team:397	component:910000000290	3000000001183	merge	397,910000000290,972948130890,990339551910,993114215190
legacy_dim_team:910000000290	component:910000000290	3000000001183	merge	397,910000000290,972948130890,990339551910,993114215190
legacy_dim_team:972948130890	component:910000000290	3000000001183	merge	397,910000000290,972948130890,990339551910,993114215190
legacy_dim_team:990339551910	component:910000000290	3000000001183	merge	397,910000000290,972948130890,990339551910,993114215190
legacy_dim_team:993114215190	component:910000000290	3000000001183	merge	397,910000000290,972948130890,990339551910,993114215190
legacy_dim_team:4070	component:910000000291	3000000001184	merge	4070,910000000291,980832815841,1010766425084,1036683558431
legacy_dim_team:910000000291	component:910000000291	3000000001184	merge	4070,910000000291,980832815841,1010766425084,1036683558431
legacy_dim_team:980832815841	component:910000000291	3000000001184	merge	4070,910000000291,980832815841,1010766425084,1036683558431
legacy_dim_team:1010766425084	component:910000000291	3000000001184	merge	4070,910000000291,980832815841,1010766425084,1036683558431
legacy_dim_team:1036683558431	component:910000000291	3000000001184	merge	4070,910000000291,980832815841,1010766425084,1036683558431
legacy_dim_team:910000000322	component:910000000322	3000000001185	merge	910000000322,977694897675,1032176306001,1059365433840
legacy_dim_team:977694897675	component:910000000322	3000000001185	merge	910000000322,977694897675,1032176306001,1059365433840
legacy_dim_team:1032176306001	component:910000000322	3000000001185	merge	910000000322,977694897675,1032176306001,1059365433840
legacy_dim_team:1059365433840	component:910000000322	3000000001185	merge	910000000322,977694897675,1032176306001,1059365433840
legacy_dim_team:910000000328	component:910000000328	3000000001186	separate	910000000328
legacy_dim_team:910000000373	component:910000000373	3000000001187	merge	910000000373,979386489394,986468079631,1040873238513
legacy_dim_team:979386489394	component:910000000373	3000000001187	merge	910000000373,979386489394,986468079631,1040873238513
legacy_dim_team:986468079631	component:910000000373	3000000001187	merge	910000000373,979386489394,986468079631,1040873238513
legacy_dim_team:1040873238513	component:910000000373	3000000001187	merge	910000000373,979386489394,986468079631,1040873238513
legacy_dim_team:910000000387	component:910000000387	3000000001188	separate	910000000387
legacy_dim_team:910000000444	component:910000000444	3000000001189	separate	910000000444
legacy_dim_team:910000000488	component:910000000488	3000000001190	separate	910000000488
legacy_dim_team:910000000489	component:910000000489	3000000001191	separate	910000000489
legacy_dim_team:6827	component:910000000552	3000000001192	merge	6827,910000000552,964804845281,966746670978,1030428128848
legacy_dim_team:910000000552	component:910000000552	3000000001192	merge	6827,910000000552,964804845281,966746670978,1030428128848
legacy_dim_team:964804845281	component:910000000552	3000000001192	merge	6827,910000000552,964804845281,966746670978,1030428128848
legacy_dim_team:966746670978	component:910000000552	3000000001192	merge	6827,910000000552,964804845281,966746670978,1030428128848
legacy_dim_team:1030428128848	component:910000000552	3000000001192	merge	6827,910000000552,964804845281,966746670978,1030428128848
legacy_dim_team:910000000575	component:910000000575	3000000001193	separate	910000000575
legacy_dim_team:910000000608	component:910000000608	3000000001194	merge	910000000608,984583192176,1057667639295
legacy_dim_team:984583192176	component:910000000608	3000000001194	merge	910000000608,984583192176,1057667639295
legacy_dim_team:1057667639295	component:910000000608	3000000001194	merge	910000000608,984583192176,1057667639295
legacy_dim_team:910000000627	component:910000000627	3000000001195	merge	910000000627,994411187597,1015515839567
legacy_dim_team:994411187597	component:910000000627	3000000001195	merge	910000000627,994411187597,1015515839567
legacy_dim_team:1015515839567	component:910000000627	3000000001195	merge	910000000627,994411187597,1015515839567
legacy_dim_team:910000000746	component:910000000746	3000000001196	separate	910000000746
legacy_dim_team:910000000749	component:910000000749	3000000001197	separate	910000000749
legacy_dim_team:910000000759	component:910000000759	3000000001198	separate	910000000759
legacy_dim_team:910000000760	component:910000000760	3000000001199	separate	910000000760
legacy_dim_team:910000000761	component:910000000761	3000000001200	separate	910000000761
legacy_dim_team:910000000762	component:910000000762	3000000001201	separate	910000000762
legacy_dim_team:910000000763	component:910000000763	3000000001202	separate	910000000763
legacy_dim_team:910000000764	component:910000000764	3000000001203	separate	910000000764
legacy_dim_team:910000000765	component:910000000765	3000000001204	separate	910000000765
legacy_dim_team:910000000766	component:910000000766	3000000001205	separate	910000000766
legacy_dim_team:910000000767	component:910000000767	3000000001206	separate	910000000767
legacy_dim_team:910000000768	component:910000000768	3000000001207	merge	910000000768,7030881390726831176
legacy_dim_team:7030881390726831176	component:910000000768	3000000001207	merge	910000000768,7030881390726831176
legacy_dim_team:910000000769	component:910000000769	3000000001208	merge	910000000769,1012823498566,7030658653462203331
legacy_dim_team:1012823498566	component:910000000769	3000000001208	merge	910000000769,1012823498566,7030658653462203331
legacy_dim_team:7030658653462203331	component:910000000769	3000000001208	merge	910000000769,1012823498566,7030658653462203331
legacy_dim_team:910000000771	component:910000000771	3000000001209	merge	910000000771,7030055698161060114
legacy_dim_team:7030055698161060114	component:910000000771	3000000001209	merge	910000000771,7030055698161060114
legacy_dim_team:910000000772	component:910000000772	3000000001210	merge	910000000772,7030750042375044082
legacy_dim_team:7030750042375044082	component:910000000772	3000000001210	merge	910000000772,7030750042375044082
legacy_dim_team:910000000776	component:910000000776	3000000001211	merge	910000000776,7030458810819449459
legacy_dim_team:7030458810819449459	component:910000000776	3000000001211	merge	910000000776,7030458810819449459
legacy_dim_team:910000000777	component:910000000777	3000000001212	merge	910000000777,1015992936390,7030890593521025659
legacy_dim_team:1015992936390	component:910000000777	3000000001212	merge	910000000777,1015992936390,7030890593521025659
legacy_dim_team:7030890593521025659	component:910000000777	3000000001212	merge	910000000777,1015992936390,7030890593521025659
legacy_dim_team:910000000779	component:910000000779	3000000001213	merge	910000000779,1059627777718,7030804317853736961
legacy_dim_team:1059627777718	component:910000000779	3000000001213	merge	910000000779,1059627777718,7030804317853736961
