competition_key,season,team_id,matches,covered_by_external_dated_fact,coverage_pct
fifa_world_cup_mens,1962,7030456752538593319,6,0,0.0
fifa_world_cup_mens,1962,7030545134325799351,3,0,0.0
fifa_world_cup_mens,1962,7030546947886156533,6,0,0.0
fifa_world_cup_mens,1962,7030612896348323355,4,0,0.0
fifa_world_cup_mens,1962,7030658653462203331,3,0,0.0
fifa_world_cup_mens,1962,7030750042375044082,3,0,0.0
fifa_world_cup_mens,1962,7030758651880281227,6,0,0.0
fifa_world_cup_mens,1962,7030758982634478019,4,0,0.0
fifa_world_cup_mens,1962,7030797588282590825,3,0,0.0
fifa_world_cup_mens,1962,7030804317853736961,3,0,0.0
fifa_world_cup_mens,1962,7030881390726831176,4,0,0.0
fifa_world_cup_mens,1962,7030883704211735427,3,0,0.0
fifa_world_cup_mens,1962,7030991384093091376,3,0,0.0
fifa_world_cup_mens,1966,7030019513468641247,3,0,0.0
fifa_world_cup_mens,1966,7030055698161060114,3,0,0.0
fifa_world_cup_mens,1966,7030069810056421591,6,0,0.0
fifa_world_cup_mens,1966,7030276759082996865,6,0,0.0
fifa_world_cup_mens,1966,7030436684419156506,3,0,0.0
fifa_world_cup_mens,1966,7030545134325799351,3,0,0.0
fifa_world_cup_mens,1966,7030598140585355612,4,0,0.0
fifa_world_cup_mens,1966,7030612896348323355,4,0,0.0
fifa_world_cup_mens,1966,7030750042375044082,3,0,0.0
fifa_world_cup_mens,1966,7030758982634478019,6,0,0.0
fifa_world_cup_mens,1966,7030797588282590825,3,0,0.0
fifa_world_cup_mens,1966,7030804317853736961,4,0,0.0
fifa_world_cup_mens,1966,7030881390726831176,6,0,0.0
fifa_world_cup_mens,1966,7030883704211735427,4,0,0.0
fifa_world_cup_mens,1966,7030991384093091376,3,0,0.0
fifa_world_cup_mens,1970,7030014715658981209,3,0,0.0
fifa_world_cup_mens,1970,7030026708875084432,3,0,0.0
fifa_world_cup_mens,1970,7030027036657195930,3,0,0.0
fifa_world_cup_mens,1970,7030069810056421591,6,0,0.0
fifa_world_cup_mens,1970,7030313464302394564,3,0,0.0
fifa_world_cup_mens,1970,7030390721369224216,3,0,0.0
fifa_world_cup_mens,1970,7030436684419156506,4,0,0.0
fifa_world_cup_mens,1970,7030456752538593319,6,0,0.0
fifa_world_cup_mens,1970,7030545134325799351,6,0,0.0
fifa_world_cup_mens,1970,7030546947886156533,3,0,0.0
fifa_world_cup_mens,1970,7030758982634478019,4,0,0.0
fifa_world_cup_mens,1970,7030791860762290774,4,0,0.0
fifa_world_cup_mens,1970,7030881390726831176,4,0,0.0
fifa_world_cup_mens,1970,7030883704211735427,6,0,0.0
fifa_world_cup_mens,1970,7030890775095811152,3,0,0.0
fifa_world_cup_mens,1970,7030991384093091376,3,0,0.0
fifa_world_cup_mens,1974,7030000318847925231,7,0,0.0
fifa_world_cup_mens,1974,7030019513468641247,3,0,0.0
fifa_world_cup_mens,1974,7030026708875084432,6,0,0.0
fifa_world_cup_mens,1974,7030069810056421591,7,0,0.0
fifa_world_cup_mens,1974,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1974,7030425513105639500,3,0,0.0
fifa_world_cup_mens,1974,7030456752538593319,7,0,0.0
fifa_world_cup_mens,1974,7030528676610151617,3,0,0.0
fifa_world_cup_mens,1974,7030545134325799351,3,0,0.0
fifa_world_cup_mens,1974,7030661052346191578,6,0,0.0
fifa_world_cup_mens,1974,7030758651880281227,6,0,0.0
fifa_world_cup_mens,1974,7030798328777613372,3,0,0.0
fifa_world_cup_mens,1974,7030804317853736961,6,0,0.0
fifa_world_cup_mens,1974,7030845151900853084,7,0,0.0
fifa_world_cup_mens,1974,7030883704211735427,3,0,0.0
fifa_world_cup_mens,1974,7030991384093091376,3,0,0.0
fifa_world_cup_mens,1978,7030000318847925231,6,0,0.0
fifa_world_cup_mens,1978,7030026708875084432,3,0,0.0
fifa_world_cup_mens,1978,7030055698161060114,3,0,0.0
fifa_world_cup_mens,1978,7030069810056421591,6,0,0.0
fifa_world_cup_mens,1978,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1978,7030436684419156506,3,0,0.0
fifa_world_cup_mens,1978,7030452031964107577,6,0,0.0
fifa_world_cup_mens,1978,7030456752538593319,7,0,0.0
fifa_world_cup_mens,1978,7030545134325799351,7,0,0.0
fifa_world_cup_mens,1978,7030612896348323355,3,0,0.0
fifa_world_cup_mens,1978,7030750042375044082,3,0,0.0
fifa_world_cup_mens,1978,7030770209115560073,3,0,0.0
fifa_world_cup_mens,1978,7030791860762290774,6,0,0.0
fifa_world_cup_mens,1978,7030804317853736961,7,0,0.0
fifa_world_cup_mens,1978,7030845151900853084,7,0,0.0
fifa_world_cup_mens,1978,7030890593521025659,3,0,0.0
fifa_world_cup_mens,1982,7030000318847925231,7,0,0.0
fifa_world_cup_mens,1982,7030014715658981209,5,0,0.0
fifa_world_cup_mens,1982,7030019513468641247,3,0,0.0
fifa_world_cup_mens,1982,7030027036657195930,3,0,0.0
fifa_world_cup_mens,1982,7030055698161060114,7,0,0.0
fifa_world_cup_mens,1982,7030061328724306729,3,0,0.0
fifa_world_cup_mens,1982,7030069810056421591,7,0,0.0
fifa_world_cup_mens,1982,7030216110813708023,3,0,0.0
fifa_world_cup_mens,1982,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1982,7030413817647232236,3,0,0.0
fifa_world_cup_mens,1982,7030439768098932333,5,0,0.0
fifa_world_cup_mens,1982,7030452031964107577,5,0,0.0
fifa_world_cup_mens,1982,7030456752538593319,5,0,0.0
fifa_world_cup_mens,1982,7030545134325799351,7,0,0.0
fifa_world_cup_mens,1982,7030546947886156533,3,0,0.0
fifa_world_cup_mens,1982,7030612896348323355,3,0,0.0
fifa_world_cup_mens,1982,7030750042375044082,5,0,0.0
fifa_world_cup_mens,1982,7030755748894348214,3,0,0.0
fifa_world_cup_mens,1982,7030758651880281227,3,0,0.0
fifa_world_cup_mens,1982,7030758982634478019,5,0,0.0
fifa_world_cup_mens,1982,7030791860762290774,3,0,0.0
fifa_world_cup_mens,1982,7030804317853736961,5,0,0.0
fifa_world_cup_mens,1982,7030881390726831176,5,0,0.0
fifa_world_cup_mens,1982,7030887274080475239,3,0,0.0
fifa_world_cup_mens,1986,7030000318847925231,4,0,0.0
fifa_world_cup_mens,1986,7030014715658981209,7,0,0.0
fifa_world_cup_mens,1986,7030055698161060114,7,0,0.0
fifa_world_cup_mens,1986,7030069810056421591,7,0,0.0
fifa_world_cup_mens,1986,7030276759082996865,3,0,0.0
fifa_world_cup_mens,1986,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1986,7030424292320181439,3,0,0.0
fifa_world_cup_mens,1986,7030436684419156506,5,0,0.0
fifa_world_cup_mens,1986,7030439768098932333,3,0,0.0
fifa_world_cup_mens,1986,7030456752538593319,5,0,0.0
fifa_world_cup_mens,1986,7030458810819449459,4,0,0.0
fifa_world_cup_mens,1986,7030539295843619133,3,0,0.0
fifa_world_cup_mens,1986,7030545134325799351,4,0,0.0
fifa_world_cup_mens,1986,7030612896348323355,3,0,0.0
fifa_world_cup_mens,1986,7030677663790432694,4,0,0.0
fifa_world_cup_mens,1986,7030750042375044082,5,0,0.0
fifa_world_cup_mens,1986,7030755748894348214,3,0,0.0
fifa_world_cup_mens,1986,7030758982634478019,4,0,0.0
fifa_world_cup_mens,1986,7030804317853736961,7,0,0.0
fifa_world_cup_mens,1986,7030819938108773058,3,0,0.0
fifa_world_cup_mens,1986,7030881390726831176,5,0,0.0
fifa_world_cup_mens,1986,7030883704211735427,4,0,0.0
fifa_world_cup_mens,1986,7030890775095811152,4,0,0.0
fifa_world_cup_mens,1986,7030991384093091376,4,0,0.0
fifa_world_cup_mens,1990,7030014715658981209,4,0,0.0
fifa_world_cup_mens,1990,7030026708875084432,3,0,0.0
fifa_world_cup_mens,1990,7030061328724306729,5,0,0.0
fifa_world_cup_mens,1990,7030069810056421591,7,0,0.0
fifa_world_cup_mens,1990,7030313464302394564,4,0,0.0
fifa_world_cup_mens,1990,7030338561931919045,4,0,0.0
fifa_world_cup_mens,1990,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1990,7030403529540577695,3,0,0.0
fifa_world_cup_mens,1990,7030452031964107577,3,0,0.0
fifa_world_cup_mens,1990,7030456752538593319,4,0,0.0
fifa_world_cup_mens,1990,7030526014718063801,5,0,0.0
fifa_world_cup_mens,1990,7030545134325799351,7,0,0.0
fifa_world_cup_mens,1990,7030546947886156533,5,0,0.0
fifa_world_cup_mens,1990,7030595352384080004,3,0,0.0
fifa_world_cup_mens,1990,7030658653462203331,4,0,0.0
fifa_world_cup_mens,1990,7030750042375044082,4,0,0.0
fifa_world_cup_mens,1990,7030758651880281227,5,0,0.0
fifa_world_cup_mens,1990,7030758982634478019,3,0,0.0
fifa_world_cup_mens,1990,7030804317853736961,7,0,0.0
fifa_world_cup_mens,1990,7030819938108773058,3,0,0.0
fifa_world_cup_mens,1990,7030845151900853084,4,0,0.0
fifa_world_cup_mens,1990,7030881390726831176,7,0,0.0
fifa_world_cup_mens,1990,7030883704211735427,4,0,0.0
fifa_world_cup_mens,1990,7030981485851247663,3,0,0.0
fifa_world_cup_mens,1994,7030014715658981209,4,0,0.0
fifa_world_cup_mens,1994,7030026708875084432,7,0,0.0
fifa_world_cup_mens,1994,7030061328724306729,3,0,0.0
fifa_world_cup_mens,1994,7030137610965637118,3,0,0.0
fifa_world_cup_mens,1994,7030167035104799597,5,0,0.0
fifa_world_cup_mens,1994,7030313464302394564,5,0,0.0
fifa_world_cup_mens,1994,7030436684419156506,4,0,0.0
fifa_world_cup_mens,1994,7030456752538593319,7,0,0.0
fifa_world_cup_mens,1994,7030526014718063801,4,0,0.0
fifa_world_cup_mens,1994,7030545134325799351,7,0,0.0
fifa_world_cup_mens,1994,7030573674695217666,3,0,0.0
fifa_world_cup_mens,1994,7030655906623246781,3,0,0.0
fifa_world_cup_mens,1994,7030658653462203331,3,0,0.0
fifa_world_cup_mens,1994,7030709518438899287,4,0,0.0
fifa_world_cup_mens,1994,7030750042375044082,5,0,0.0
fifa_world_cup_mens,1994,7030797588282590825,4,0,0.0
fifa_world_cup_mens,1994,7030804317853736961,4,0,0.0
fifa_world_cup_mens,1994,7030819938108773058,3,0,0.0
fifa_world_cup_mens,1994,7030844293587873215,3,0,0.0
fifa_world_cup_mens,1994,7030845151900853084,5,0,0.0
fifa_world_cup_mens,1994,7030890775095811152,3,0,0.0
fifa_world_cup_mens,1994,7030902071214775495,4,0,0.0
fifa_world_cup_mens,1994,7030981485851247663,4,0,0.0
fifa_world_cup_mens,1994,7030991384093091376,7,0,0.0
fifa_world_cup_mens,1998,7030014715658981209,3,0,0.0
fifa_world_cup_mens,1998,7030019513468641247,4,0,0.0
fifa_world_cup_mens,1998,7030055698161060114,7,0,0.0
fifa_world_cup_mens,1998,7030061328724306729,3,0,0.0
fifa_world_cup_mens,1998,7030167035104799597,5,0,0.0
fifa_world_cup_mens,1998,7030167412132839666,7,0,0.0
fifa_world_cup_mens,1998,7030182915213182598,3,0,0.0
fifa_world_cup_mens,1998,7030313464302394564,4,0,0.0
fifa_world_cup_mens,1998,7030360905738386063,3,0,0.0
fifa_world_cup_mens,1998,7030376373289330911,3,0,0.0
fifa_world_cup_mens,1998,7030432957294226557,3,0,0.0
fifa_world_cup_mens,1998,7030436684419156506,4,0,0.0
fifa_world_cup_mens,1998,7030452031964107577,3,0,0.0
fifa_world_cup_mens,1998,7030456752538593319,7,0,0.0
fifa_world_cup_mens,1998,7030458810819449459,5,0,0.0
fifa_world_cup_mens,1998,7030545134325799351,5,0,0.0
fifa_world_cup_mens,1998,7030658653462203331,3,0,0.0
fifa_world_cup_mens,1998,7030677663790432694,4,0,0.0
fifa_world_cup_mens,1998,7030709518438899287,3,0,0.0
fifa_world_cup_mens,1998,7030750042375044082,3,0,0.0
fifa_world_cup_mens,1998,7030758651880281227,4,0,0.0
fifa_world_cup_mens,1998,7030770209115560073,3,0,0.0
fifa_world_cup_mens,1998,7030804317853736961,5,0,0.0
fifa_world_cup_mens,1998,7030819938108773058,3,0,0.0
fifa_world_cup_mens,1998,7030844293587873215,4,0,0.0
fifa_world_cup_mens,1998,7030845151900853084,7,0,0.0
fifa_world_cup_mens,1998,7030881390726831176,4,0,0.0
fifa_world_cup_mens,1998,7030890593521025659,3,0,0.0
fifa_world_cup_mens,1998,7030890775095811152,3,0,0.0
fifa_world_cup_mens,1998,7030902071214775495,4,0,0.0
fifa_world_cup_mens,1998,7030981485851247663,3,0,0.0
fifa_world_cup_mens,1998,7030991384093091376,3,0,0.0
fifa_world_cup_mens,2002,7030000318847925231,3,0,0.0
fifa_world_cup_mens,2002,7030014715658981209,4,0,0.0
fifa_world_cup_mens,2002,7030026708875084432,4,0,0.0
fifa_world_cup_mens,2002,7030055698161060114,3,0,0.0
fifa_world_cup_mens,2002,7030061328724306729,3,0,0.0
fifa_world_cup_mens,2002,7030167035104799597,7,0,0.0
fifa_world_cup_mens,2002,7030167412132839666,3,0,0.0
fifa_world_cup_mens,2002,7030276759082996865,3,0,0.0
fifa_world_cup_mens,2002,7030338460173589097,7,0,0.0
fifa_world_cup_mens,2002,7030338561931919045,3,0,0.0
fifa_world_cup_mens,2002,7030376373289330911,4,0,0.0
fifa_world_cup_mens,2002,7030427993541383370,3,0,0.0
fifa_world_cup_mens,2002,7030432957294226557,3,0,0.0
fifa_world_cup_mens,2002,7030436684419156506,4,0,0.0
fifa_world_cup_mens,2002,7030456752538593319,7,0,0.0
fifa_world_cup_mens,2002,7030458810819449459,4,0,0.0
fifa_world_cup_mens,2002,7030526014718063801,4,0,0.0
fifa_world_cup_mens,2002,7030527995726116350,3,0,0.0
fifa_world_cup_mens,2002,7030545134325799351,4,0,0.0
fifa_world_cup_mens,2002,7030655906623246781,3,0,0.0
fifa_world_cup_mens,2002,7030677663790432694,4,0,0.0
fifa_world_cup_mens,2002,7030709518438899287,3,0,0.0
fifa_world_cup_mens,2002,7030741134188876754,5,0,0.0
fifa_world_cup_mens,2002,7030749987074521227,3,0,0.0
fifa_world_cup_mens,2002,7030750042375044082,5,0,0.0
fifa_world_cup_mens,2002,7030804317853736961,3,0,0.0
fifa_world_cup_mens,2002,7030819938108773058,7,0,0.0
fifa_world_cup_mens,2002,7030881390726831176,5,0,0.0
fifa_world_cup_mens,2002,7030883704211735427,3,0,0.0
fifa_world_cup_mens,2002,7030890593521025659,3,0,0.0
fifa_world_cup_mens,2002,7030902071214775495,3,0,0.0
fifa_world_cup_mens,2002,7030981485851247663,5,0,0.0
fifa_world_cup_mens,2006,7030000318847925231,3,0,0.0
fifa_world_cup_mens,2006,7030026708875084432,4,0,0.0
fifa_world_cup_mens,2006,7030055698161060114,7,0,0.0
fifa_world_cup_mens,2006,7030076200507552669,3,0,0.0
fifa_world_cup_mens,2006,7030167035104799597,7,0,0.0
fifa_world_cup_mens,2006,7030167412132839666,3,0,0.0
fifa_world_cup_mens,2006,7030276759082996865,7,0,0.0
fifa_world_cup_mens,2006,7030284267405402592,3,0,0.0
fifa_world_cup_mens,2006,7030338561931919045,3,0,0.0
fifa_world_cup_mens,2006,7030376373289330911,3,0,0.0
fifa_world_cup_mens,2006,7030387421992520955,4,0,0.0
fifa_world_cup_mens,2006,7030427993541383370,4,0,0.0
fifa_world_cup_mens,2006,7030436684419156506,4,0,0.0
fifa_world_cup_mens,2006,7030456752538593319,5,0,0.0
fifa_world_cup_mens,2006,7030504881278878271,3,0,0.0
fifa_world_cup_mens,2006,7030545134325799351,7,0,0.0
fifa_world_cup_mens,2006,7030651194192465147,5,0,0.0
fifa_world_cup_mens,2006,7030677663790432694,3,0,0.0
fifa_world_cup_mens,2006,7030709518438899287,3,0,0.0
fifa_world_cup_mens,2006,7030742116623305582,3,0,0.0
fifa_world_cup_mens,2006,7030750042375044082,4,0,0.0
fifa_world_cup_mens,2006,7030770209115560073,3,0,0.0
fifa_world_cup_mens,2006,7030797588282590825,4,0,0.0
fifa_world_cup_mens,2006,7030798328777613372,4,0,0.0
fifa_world_cup_mens,2006,7030804317853736961,5,0,0.0
fifa_world_cup_mens,2006,7030819938108773058,3,0,0.0
fifa_world_cup_mens,2006,7030845151900853084,4,0,0.0
fifa_world_cup_mens,2006,7030852409629203931,3,0,0.0
fifa_world_cup_mens,2006,7030855009887557334,3,0,0.0
fifa_world_cup_mens,2006,7030881390726831176,5,0,0.0
fifa_world_cup_mens,2006,7030890593521025659,3,0,0.0
fifa_world_cup_mens,2006,7030981485851247663,3,0,0.0
fifa_world_cup_mens,2010,7030019513468641247,4,0,0.0
fifa_world_cup_mens,2010,7030055698161060114,3,0,0.0
fifa_world_cup_mens,2010,7030061328724306729,3,0,0.0
fifa_world_cup_mens,2010,7030137610965637118,3,0,0.0
fifa_world_cup_mens,2010,7030167035104799597,7,0,0.0
fifa_world_cup_mens,2010,7030276759082996865,4,0,0.0
fifa_world_cup_mens,2010,7030376373289330911,4,0,0.0
fifa_world_cup_mens,2010,7030387421992520955,5,0,0.0
fifa_world_cup_mens,2010,7030413817647232236,3,0,0.0
fifa_world_cup_mens,2010,7030432957294226557,3,0,0.0
fifa_world_cup_mens,2010,7030436684419156506,4,0,0.0
fifa_world_cup_mens,2010,7030456752538593319,5,0,0.0
fifa_world_cup_mens,2010,7030458810819449459,3,0,0.0
fifa_world_cup_mens,2010,7030545134325799351,3,0,0.0
fifa_world_cup_mens,2010,7030598140585355612,3,0,0.0
fifa_world_cup_mens,2010,7030677663790432694,5,0,0.0
fifa_world_cup_mens,2010,7030684048803333445,3,0,0.0
fifa_world_cup_mens,2010,7030689120036992715,4,0,0.0
fifa_world_cup_mens,2010,7030749987074521227,3,0,0.0
fifa_world_cup_mens,2010,7030750042375044082,7,0,0.0
fifa_world_cup_mens,2010,7030755748894348214,3,0,0.0
fifa_world_cup_mens,2010,7030797588282590825,3,0,0.0
fifa_world_cup_mens,2010,7030798328777613372,3,0,0.0
fifa_world_cup_mens,2010,7030804317853736961,5,0,0.0
fifa_world_cup_mens,2010,7030819938108773058,4,0,0.0
fifa_world_cup_mens,2010,7030845151900853084,7,0,0.0
fifa_world_cup_mens,2010,7030855009887557334,3,0,0.0
fifa_world_cup_mens,2010,7030881390726831176,4,0,0.0
fifa_world_cup_mens,2010,7030883704211735427,7,0,0.0
fifa_world_cup_mens,2010,7030887274080475239,3,0,0.0
fifa_world_cup_mens,2010,7030902071214775495,3,0,0.0
fifa_world_cup_mens,2010,7030981485851247663,4,0,0.0
fifa_world_cup_mens,2014,7030014715658981209,5,0,0.0
fifa_world_cup_mens,2014,7030019513468641247,4,0,0.0
fifa_world_cup_mens,2014,7030055698161060114,5,0,0.0
fifa_world_cup_mens,2014,7030061328724306729,3,0,0.0
fifa_world_cup_mens,2014,7030137610965637118,4,0,0.0
fifa_world_cup_mens,2014,7030167035104799597,7,0,0.0
fifa_world_cup_mens,2014,7030167412132839666,3,0,0.0
fifa_world_cup_mens,2014,7030276759082996865,3,0,0.0
fifa_world_cup_mens,2014,7030338561931919045,5,0,0.0
fifa_world_cup_mens,2014,7030376373289330911,3,0,0.0
fifa_world_cup_mens,2014,7030387421992520955,3,0,0.0
fifa_world_cup_mens,2014,7030427993541383370,3,0,0.0
fifa_world_cup_mens,2014,7030436684419156506,4,0,0.0
fifa_world_cup_mens,2014,7030445074848559029,3,0,0.0
fifa_world_cup_mens,2014,7030456752538593319,7,0,0.0
fifa_world_cup_mens,2014,7030545134325799351,3,0,0.0
fifa_world_cup_mens,2014,7030655906623246781,3,0,0.0
fifa_world_cup_mens,2014,7030658653462203331,5,0,0.0
fifa_world_cup_mens,2014,7030750042375044082,3,0,0.0
fifa_world_cup_mens,2014,7030755748894348214,4,0,0.0
fifa_world_cup_mens,2014,7030770209115560073,3,0,0.0
fifa_world_cup_mens,2014,7030797588282590825,4,0,0.0
fifa_world_cup_mens,2014,7030798328777613372,3,0,0.0
fifa_world_cup_mens,2014,7030804317853736961,7,0,0.0
fifa_world_cup_mens,2014,7030819938108773058,3,0,0.0
fifa_world_cup_mens,2014,7030845151900853084,7,0,0.0
fifa_world_cup_mens,2014,7030855009887557334,3,0,0.0
fifa_world_cup_mens,2014,7030881390726831176,3,0,0.0
fifa_world_cup_mens,2014,7030883704211735427,4,0,0.0
fifa_world_cup_mens,2014,7030887274080475239,3,0,0.0
fifa_world_cup_mens,2014,7030902071214775495,4,0,0.0
fifa_world_cup_mens,2014,7030981485851247663,4,0,0.0
fifa_world_cup_mens,2018,7030000318847925231,3,0,0.0
fifa_world_cup_mens,2018,7030014715658981209,7,0,0.0
fifa_world_cup_mens,2018,7030026708875084432,5,0,0.0
fifa_world_cup_mens,2018,7030055698161060114,7,0,0.0
fifa_world_cup_mens,2018,7030167035104799597,3,0,0.0
fifa_world_cup_mens,2018,7030167412132839666,7,0,0.0
fifa_world_cup_mens,2018,7030276759082996865,4,0,0.0
fifa_world_cup_mens,2018,7030338561931919045,3,0,0.0
fifa_world_cup_mens,2018,7030376373289330911,4,0,0.0
fifa_world_cup_mens,2018,7030403529540577695,3,0,0.0
fifa_world_cup_mens,2018,7030436684419156506,4,0,0.0
fifa_world_cup_mens,2018,7030456752538593319,5,0,0.0
fifa_world_cup_mens,2018,7030458810819449459,4,0,0.0
fifa_world_cup_mens,2018,7030598525093323001,3,0,0.0
fifa_world_cup_mens,2018,7030602999051572793,3,0,0.0
fifa_world_cup_mens,2018,7030655906623246781,5,0,0.0
fifa_world_cup_mens,2018,7030658653462203331,4,0,0.0
fifa_world_cup_mens,2018,7030684048803333445,3,0,0.0
fifa_world_cup_mens,2018,7030709518438899287,3,0,0.0
fifa_world_cup_mens,2018,7030741134188876754,3,0,0.0
fifa_world_cup_mens,2018,7030750042375044082,4,0,0.0
fifa_world_cup_mens,2018,7030770209115560073,3,0,0.0
fifa_world_cup_mens,2018,7030791860762290774,3,0,0.0
fifa_world_cup_mens,2018,7030797588282590825,4,0,0.0
fifa_world_cup_mens,2018,7030798328777613372,3,0,0.0
fifa_world_cup_mens,2018,7030804317853736961,4,0,0.0
fifa_world_cup_mens,2018,7030819938108773058,3,0,0.0
fifa_world_cup_mens,2018,7030881390726831176,7,0,0.0
fifa_world_cup_mens,2018,7030883704211735427,5,0,0.0
fifa_world_cup_mens,2018,7030890593521025659,3,0,0.0
fifa_world_cup_mens,2018,7030890775095811152,3,0,0.0
fifa_world_cup_mens,2018,7030902071214775495,3,0,0.0
fifa_world_cup_mens,2022,7030000318847925231,4,0,0.0
fifa_world_cup_mens,2022,7030014715658981209,3,0,0.0
fifa_world_cup_mens,2022,7030055698161060114,7,0,0.0
fifa_world_cup_mens,2022,7030061328724306729,3,0,0.0
fifa_world_cup_mens,2022,7030167035104799597,3,0,0.0
fifa_world_cup_mens,2022,7030167412132839666,7,0,0.0
fifa_world_cup_mens,2022,7030276759082996865,5,0,0.0
fifa_world_cup_mens,2022,7030298943635220265,3,0,0.0
fifa_world_cup_mens,2022,7030338561931919045,3,0,0.0
fifa_world_cup_mens,2022,7030376373289330911,4,0,0.0
fifa_world_cup_mens,2022,7030387421992520955,3,0,0.0
fifa_world_cup_mens,2022,7030424292320181439,3,0,0.0
fifa_world_cup_mens,2022,7030427993541383370,3,0,0.0
fifa_world_cup_mens,2022,7030436684419156506,3,0,0.0
fifa_world_cup_mens,2022,7030456752538593319,5,0,0.0
fifa_world_cup_mens,2022,7030458810819449459,3,0,0.0
fifa_world_cup_mens,2022,7030684048803333445,3,0,0.0
fifa_world_cup_mens,2022,7030709518438899287,3,0,0.0
fifa_world_cup_mens,2022,7030741134188876754,4,0,0.0
fifa_world_cup_mens,2022,7030750042375044082,4,0,0.0
fifa_world_cup_mens,2022,7030770209115560073,3,0,0.0
fifa_world_cup_mens,2022,7030797588282590825,4,0,0.0
fifa_world_cup_mens,2022,7030798328777613372,4,0,0.0
fifa_world_cup_mens,2022,7030804317853736961,7,0,0.0
fifa_world_cup_mens,2022,7030819938108773058,4,0,0.0
fifa_world_cup_mens,2022,7030845151900853084,5,0,0.0
fifa_world_cup_mens,2022,7030881390726831176,5,0,0.0
fifa_world_cup_mens,2022,7030882825595867654,3,0,0.0
fifa_world_cup_mens,2022,7030883704211735427,3,0,0.0
fifa_world_cup_mens,2022,7030890593521025659,3,0,0.0
fifa_world_cup_mens,2022,7030890775095811152,7,0,0.0
fifa_world_cup_mens,2022,7030981485851247663,4,0,0.0
la_liga,2020,36,38,0,0.0
la_liga,2020,60,38,0,0.0
la_liga,2020,83,38,0,0.0
la_liga,2020,103,38,0,0.0
la_liga,2020,106,38,0,0.0
la_liga,2020,214,38,0,0.0
la_liga,2020,274,38,0,0.0
la_liga,2020,361,38,0,0.0
la_liga,2020,459,38,0,0.0
la_liga,2020,485,38,0,0.0
la_liga,2020,676,38,0,0.0
la_liga,2020,1099,38,0,0.0
la_liga,2020,3457,38,0,0.0
la_liga,2020,3468,38,0,0.0
la_liga,2020,3477,38,0,0.0
la_liga,2020,6827,38,0,0.0
la_liga,2020,7980,38,0,0.0
la_liga,2021,36,38,0,0.0
la_liga,2021,83,38,0,0.0
la_liga,2021,103,38,0,0.0
la_liga,2021,106,38,0,0.0
la_liga,2021,214,38,0,0.0
la_liga,2021,377,38,0,0.0
la_liga,2021,459,38,0,0.0
la_liga,2021,485,38,0,0.0
la_liga,2021,528,38,0,0.0
la_liga,2021,645,38,0,0.0
la_liga,2021,676,38,0,0.0
la_liga,2021,1099,38,0,0.0
la_liga,2021,3457,38,0,0.0
la_liga,2021,3468,38,0,0.0
la_liga,2021,3477,38,0,0.0
la_liga,2021,6827,38,0,0.0
la_liga,2021,7980,38,0,0.0
la_liga,2022,36,38,0,0.0
la_liga,2022,83,38,0,0.0
la_liga,2022,106,38,0,0.0
la_liga,2022,214,38,0,0.0
la_liga,2022,231,38,0,0.0
la_liga,2022,361,38,0,0.0
la_liga,2022,377,38,0,0.0
la_liga,2022,459,38,0,0.0
la_liga,2022,485,38,0,0.0
la_liga,2022,528,38,0,0.0
la_liga,2022,618,38,0,0.0
la_liga,2022,645,38,0,0.0
la_liga,2022,676,38,0,0.0
la_liga,2022,1099,38,0,0.0
la_liga,2022,3468,38,0,0.0
la_liga,2022,3477,38,0,0.0
la_liga,2022,6827,38,0,0.0
la_liga,2022,7980,38,0,0.0
la_liga,2023,36,38,0,0.0
la_liga,2023,103,38,0,0.0
la_liga,2023,106,38,0,0.0
la_liga,2023,214,38,0,0.0
la_liga,2023,231,38,0,0.0
la_liga,2023,377,38,0,0.0
la_liga,2023,459,38,0,0.0
la_liga,2023,485,38,0,0.0
la_liga,2023,618,38,0,0.0
la_liga,2023,645,38,0,0.0
la_liga,2023,676,38,0,0.0
la_liga,2023,2921,38,0,0.0
la_liga,2023,3468,38,0,0.0
la_liga,2023,3477,38,0,0.0
la_liga,2023,6827,38,0,0.0
la_liga,2023,7980,38,0,0.0
la_liga,2024,36,38,0,0.0
la_liga,2024,106,38,0,0.0
la_liga,2024,214,38,0,0.0
la_liga,2024,231,38,0,0.0
la_liga,2024,361,38,0,0.0
la_liga,2024,377,38,0,0.0
la_liga,2024,459,38,0,0.0
la_liga,2024,485,38,0,0.0
la_liga,2024,528,38,0,0.0
la_liga,2024,594,38,0,0.0
la_liga,2024,645,38,0,0.0
la_liga,2024,676,38,0,0.0
la_liga,2024,844,38,0,0.0
la_liga,2024,2921,38,0,0.0
la_liga,2024,3468,38,0,0.0
la_liga,2024,3477,38,0,0.0
la_liga,2024,7980,38,0,0.0
libertadores,2021,175,2,0,0.0
libertadores,2021,456,2,0,0.0
libertadores,2021,472,12,0,0.0
libertadores,2021,520,4,0,0.0
libertadores,2021,587,8,0,0.0
libertadores,2021,828,6,0,0.0
libertadores,2021,976,2,0,0.0
